symb	X104	X105	X109	X115	X121	X123	X127	X82	X94	X95	X96	X97	C13	C8	C9
IL1R2	10.52597701	11.63709086	10.38660852	11.00798884	11.86756913	7.643086607	10.86483711	11.82426948	9.092524068	11.13650766	9.117608812	10.14548196	5.092437527	4.786184489	4.554300513

GeneSymb	6235821066_A	6235821066_C	6235821066_D	6235821066_E	6235821066_F	6235821066_H	6235821066_I	6235821066_J	6235821066_K	6235821066_L	6235821067_B	6235821067_C	6235821067_D	6235821067_G	6235821067_H	6235821067_I	6235821067_J	6235821067_L	6235821079_A	6235821079_B	6235821079_F	6235821079_G	6235821079_I	6235821079_J	6235821079_K	6235821079_L	6235821080_A	6235821080_C	6235821080_D	6235821080_E	6235821080_H	6235821080_I	6235821080_J	6235821080_K	6235821083_B	6235821083_C	6235821083_D	6235821083_E	6235821083_F	6235821083_G	6235821083_H	6235821083_K	6235821084_A	6235821084_B	6235821084_D	6235821084_E	6235821084_F	6235821084_G	6235821084_H	6235821084_I	6235821084_J	6235821084_L	6235821090_A	6235821090_C	6235821090_D	6235821090_F	6235821090_G	6235821090_J	6235821090_K	6235821090_L	6235821091_A	6235821091_B	6235821091_F	6235821091_H	6235821091_I	6235821091_K	6235821091_L	6247207043_A	6247207043_B	6247207043_D	6247207043_E	6247207043_I	6247207043_J	6247207043_K	6247207043_L	6247207062_B	6247207062_E	6247207062_F	6247207062_G	6247207062_H	6247207062_I	6247207062_J	6247207062_L	6247207064_A	6247207064_B	6247207064_C	6247207064_D	6247207064_F	6247207064_G	6247207064_J	6247207064_K	6247207066_A	6247207066_C	6247207066_D	6247207066_F	6247207066_G	6247207066_H	6247207066_I	6247207066_J	6247207066_K	6247207066_L	6247207100_B	6247207100_C	6247207100_D	6247207100_E	6247207100_H	6247207100_I	6247207100_K	6247207100_L	6247215001_A	6247215001_C	6247215001_D	6247215001_F	6247215001_G	6247215001_H	6247215001_J	6247215001_L	6247215003_A	6247215003_B	6247215003_C	6247215003_E	6247215003_F	6247215003_G	6247215003_I	6247215003_K	6235804002_B	6235804002_C	6235804002_D	6235804002_E	6235804002_F	6235804002_H	6235804002_I	6235804002_L	6247207022_A	6247207022_C	6247207022_D	6247207022_E	6247207022_F	6247207022_G	6247207022_I	6247207022_J	6247207022_K	6247207022_L	6247207024_B	6247207024_C	6247207024_D	6247207024_E	6247207024_F	6247207024_G	6247207024_H	6247207024_K	6247207025_A	6247207025_B	6247207025_F	6247207025_G	6247207025_I	6247207025_J	6247207025_K	6247207025_L	6247207026_A	6247207026_B	6247207026_C	6247207026_D	6247207026_E	6247207026_H	6247207026_I	6247207026_J	6247207027_A	6247207027_B	6247207027_D	6247207027_E	6247207027_H	6247207027_J	6247207027_K	6247207027_L	6247207028_A	6247207028_C	6247207028_E	6247207028_F	6247207028_G	6247207028_H	6247207028_I	6247207028_J	6247207028_K	6247207028_L	6247207030_A	6247207030_B	6247207030_C	6247207030_D	6247207030_E	6247207030_G	6247207030_I	6247207030_L	6247207032_B	6247207032_C	6247207032_D	6247207032_G	6247207032_H	6247207032_J	6247207032_K	6235804004_A	6235804004_B	6235804004_D	6235804004_E	6235804004_F	6235804004_G	6235804004_J	6235804014_A	6235804014_B	6235804014_C	6235804014_E	6235804014_F	6235804014_G	6235804014_H	6235804014_J	6235804014_K	6235804014_L	6235804015_C	6235804015_D	6235804015_E	6235804015_F	6235804015_G	6235804015_H	6235804015_I	6235804015_K	6235804017_A	6235804017_D	6235804017_G	6235804017_H	6235804017_I	6235804017_J	6235804017_K	6235804017_L	6235821095_D	6235821095_E	6235821095_G	6235821095_H	6235821095_J	6235821095_K	6235821095_L	6235821099_A	6235821099_B	6235821099_C	6235821099_D	6235821099_F	6235821099_G	6235821099_I	6235821099_J	6235821099_K	6235821101_A	6235821101_B	6235821101_E	6235821101_F	6235821101_H	6235821101_I	6235821101_L	6235821102_A	6235821102_B	6235821102_D	6235821102_F	6235821102_G	6235821102_I	6235821102_J	6235821102_K	6235821102_L
IL1R2	6.926037998	7.610572178	6.971533211	6.625291522	8.86846136	8.092622293	7.90083323	7.952599855	7.21590439	5.743235721	8.862808274	7.503581881	6.910931327	6.665347756	8.376640412	7.017388581	6.051163914	8.770578245	8.141452661	6.942382203	9.451654768	7.33154519	8.356709557	7.710646343	6.88257512	8.88843034	6.993145013	8.777022569	6.811695377	8.050771414	7.513700201	8.266876051	8.783156922	7.432721678	8.566035457	7.879695137	7.621369197	7.862302433	8.249161803	8.959679022	8.629134824	9.004191977	7.521835212	5.37046971	3.960968535	7.481484523	7.345978692	8.18290561	6.477601576	7.740461466	6.455328552	7.96246152	9.040728686	9.575986754	7.969688977	8.272616241	8.276227685	7.130022403	8.122641354	7.358149559	5.863379295	8.637213109	5.045920321	6.972087888	8.696777088	7.340255681	8.446901029	8.112574839	7.782248718	7.106290644	8.015761707	8.995491664	6.557096101	8.594927437	6.675414782	6.820129316	7.707037204	8.413923403	7.914516446	9.036994156	3.459455669	8.215305457	7.187354725	8.483093981	8.866557873	9.121364929	7.315199774	8.65645167	8.024238242	7.302704486	7.984636771	7.112337253	7.235128406	8.302455012	8.967509665	6.985239048	8.790193824	8.041886479	8.441368522	7.21083628	8.054375659	8.228939685	8.213799624	7.507735031	8.370050203	8.302691543	8.147572697	8.83922484	9.213674727	7.743096142	8.069915797	8.301041876	8.93688678	6.708073084	7.38702018	6.905147487	8.433719224	6.795447325	7.967304303	8.57134891	7.166556665	7.632064532	5.559284038	8.968194921	3.988688728	7.220558968	8.897506225	8.831624719	8.34809564	8.516115321	7.061046614	7.104561875	8.070165579	9.565711109	7.874547957	8.499666991	8.368365214	8.441318416	8.995911788	8.128680299	6.607377521	6.400361656	8.009101928	8.725393474	6.797966826	8.374552766	7.941001703	8.756964523	6.29897353	8.490181551	7.599035507	7.223895032	7.263451306	7.052289873	7.628135588	9.665011385	7.849407281	6.174393494	8.54075711	8.258429636	8.00491969	5.800438514	7.044828284	8.110544463	8.831671468	7.381287852	7.727861868	8.23544126	4.042140177	8.612570585	8.217167914	5.735714437	8.473303133	8.621890835	6.57589923	8.784058064	6.076506775	7.644378661	7.398186825	9.036926712	6.964076807	7.497140393	7.536212852	4.007080245	6.16035718	8.023534825	7.000428454	7.110711918	8.155126411	4.890548103	7.977256109	7.826034501	6.995673571	7.441826558	8.200030864	8.570570302	9.297123087	9.659163884	7.617300642	6.964287023	7.609375371	5.776388837	9.534800298	8.751558574	6.415652627	8.29200537	8.558552852	7.270716374	7.610983745	8.873459717	7.945698715	9.224546059	7.885455483	6.751728486	7.123337762	6.239722195	8.732239747	6.120950069	9.431862206	8.731582701	8.17898839	8.865218587	7.784280156	6.309451233	3.682198878	8.878445616	8.356941187	7.604422699	7.277322587	8.404533072	6.830418988	9.266864584	6.060891841	9.001146537	7.751856634	8.906631924	7.497237684	6.966506204	7.62616678	7.600894622	9.22840877	8.451786381	9.395638473	6.788206537	7.762678777	6.441988601	6.954011825	6.566705911	8.666363746	7.93333702	9.501131789	7.254242711	9.035815287	7.129514902	8.703766182	6.724551064	8.29765118	6.556845362	8.691629969	6.959954255	8.309238967	9.44771367	9.375684341	9.049892227	6.284036448

symb	GSM264753	GSM264987	GSM264988	GSM264989	GSM264990	GSM264991	GSM264992	GSM264994	GSM264995	GSM264996	GSM264998	GSM265000	GSM265001	GSM265004	GSM265006	GSM265008	GSM265009	GSM265011	GSM265014	GSM265016	GSM265018	GSM265019	GSM265021	GSM265022	GSM265023	GSM265024	GSM265026	GSM265027	GSM265028	GSM265029	GSM265030	GSM265031	GSM265032	GSM265033
IL1R2	13.57048543	13.91271525	14.00312923	11.89928503	14.23020316	12.03231143	14.22093335	13.49480219	14.13865231	14.07096622	12.00439177	11.34535819	13.84416995	14.26448878	10.73670082	13.82217308	14.0476588	11.26376104	13.23905757	10.46884012	14.02061418	11.77217355	13.28285063	13.8699571	10.70524021	14.53990804	13.79812293	13.39548711	11.61310789	14.34556571	11.12099457	11.70935364	14.33667007	10.67088328

symb	Ctrl1	Ctrl2	Ctrl3	Ctrl4	FCC_Nov.4.09	FCC_Nov.6.09	FCC_Nov.10.09	HUV_6d1	HUV_6d3	HUV_7d1	P6_Nov.17.09	P12_Nov.24.09	P12_Nov.30.09	P13_Nov.29.09	DED_Nov.3.09	MA.S.A_Nov.14.09	P6_Nov.11.09	P7_Nov.18.09	P11_Nov.27.09	DED_Nov.4.09	P6_Nov.13.09	P11_Nov.29.09	P12_Nov.26.09	P13_Nov.27.09	DED_Nov.7.09	MA.S.A_Nov.9.09	STS_Nov.14.09	P6_Nov.15.09	HLF.5.3	HLF.6.1	HLF.6.3	HLF.7.1	HLF.7.3	HLF.11.1	P9_Nov22	HURH.7D3	HURH.7D7	HURH.6D7	HURH.4D7	P9_Nov24
IL1R2	145.1893	132.7967	132.4273	127.6271	107.7036	96.82553	94.32137	114.3473	130.6859	113.6574	131.5555	143.3314	413.7906	144.6719	130.8151	127.1324	145.0024	169.3322	97.22469	140.0203	157.4167	133.926	130.5314	119.0073	128.3735	113.8661	111.5732	128.0909	128.9252	159.4051	123.2215	121.4816	122.9753	135.0723	298.1795	140.9801	133.8334	123.4322	137.4637	139.7172

symb	GSM670449	GSM670450	GSM670451	GSM670452	GSM670453	GSM670454	GSM670455	GSM670456	GSM670457	GSM670458	GSM670459	GSM670460	GSM670461	GSM670462	GSM670463	GSM670464	GSM670465	GSM670466	GSM670467	GSM670468	GSM670469
IL1R2	10.57686434	9.711071225	7.489991004	8.452450751	9.470691991	9.459390814	10.47810769	7.156182233	9.865637047	10.87142491	9.22223204	7.836163167	6.101798204	7.562993263	7.742203983	7.74918662	7.663177575	7.802571733	7.169084388	6.965909815	6.912474663

